Url,"Classe de ressource",Titre,Créateur,Sujet,Editeur,Contributeur,Date,Type,Format,Identifiant,Source,Langue,Relation,Droits,"Importance matérielle",Support,"Est remplacé par","Est une partie de","Couverture spatiale","Couverture temporelle","Droits d’accès","Citation bibliographique",Licence,"Méthode pédagogique","Périodicité des entrées",ISBN,Issn
https://octaviana.fr/s/octaviana/item/177435,,"Institut d'études européennes : annuaire des enseignements","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1016,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1016,,
https://octaviana.fr/s/octaviana/item/177384,,"U.F.R. 5 : langues, société, cultures étrangères, département d'études italiennes","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1015,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1015,,
https://octaviana.fr/s/octaviana/item/177383,,"Formation doctorale en Sciences Économiques ""Régimes et dynamique du système mondial""","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1014,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1014,,
https://octaviana.fr/s/octaviana/item/177382,,"Département de musique","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1013,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1013,,
https://octaviana.fr/s/octaviana/item/177381,,"Institut d'études européennes : 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1012,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1012,,
https://octaviana.fr/s/octaviana/item/177380,,"U.F.R Territoires-économies-société : département d'économie et de gestion, DESS Conseil en Organisation et Conduite des Innovations Technologiques et Sociales (COCITS )","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1011,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1011,,
https://octaviana.fr/s/octaviana/item/177379,,"U.F.R Territoires-économies-société : DESS Conseil en organisation des innovations technologiques et sociales (COCITS )","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1010,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1010,,
https://octaviana.fr/s/octaviana/item/177378,,"Économie et gestion : 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1009,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1009,,
https://octaviana.fr/s/octaviana/item/177377,,"U.F.R Arts, philosophie et esthétique, 1er cycle arts","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1008,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1008,,
https://octaviana.fr/s/octaviana/item/177376,,"U.F.R. Arts, philosophie et esthétique, formation arts du spectacle, mention : études théâtrales","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1007,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1007,,
https://octaviana.fr/s/octaviana/item/177375,,"U.F.R Arts, philosophie et esthétique : danse","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1006,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1006,,
https://octaviana.fr/s/octaviana/item/177374,,"DEUG lettres et langues, mention : langues étrangères appliquées. Option : Administration et commerce ou traduction : 1er cycle","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1005,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1005,,
https://octaviana.fr/s/octaviana/item/177373,,"U.F.R – 5 Langues, société, cultures étrangères : département d'études des pays de la langue portugaise","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1004,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1004,,
https://octaviana.fr/s/octaviana/item/177372,,"Sciences de l'éducation : 3ème cycle formation doctorale, DEA approches multiréférentielles des situations, des pratiques et des systèmes éducatifs","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1003,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1003,,
https://octaviana.fr/s/octaviana/item/177371,,"Département documentation : 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1002,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1002,,
https://octaviana.fr/s/octaviana/item/177370,,"Éducation communication langage : DEUG lettres et langues mention : médiation culturelle et communication","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1001,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1001,,
https://octaviana.fr/s/octaviana/item/177369,,"Département géographie : DEA ""Connaissance des tiers mondes"" (Université Paris 7 – Denis Diderot)","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP1000,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1000,,
https://octaviana.fr/s/octaviana/item/177368,,"U.F.R Arts, philosophie et esthétique : formation doctorale : esthétique, sciences et technologies des arts","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0999,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0999,,
https://octaviana.fr/s/octaviana/item/177367,,"Institut français d'urbanisme","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0998,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0998,,
https://octaviana.fr/s/octaviana/item/177366,,"Département musique","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0997,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0997,,
https://octaviana.fr/s/octaviana/item/177365,,"Département d'études germaniques : 1er semestre","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0996,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0996,,
https://octaviana.fr/s/octaviana/item/177364,,"Département de sciences Politiques : licences et maîtrise","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0995,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0995,,
https://octaviana.fr/s/octaviana/item/177363,,"Formation SHS : DEUG « Sciences Humaines et Sociales », mention histoire : 2ème semestre","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0994,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0994,,
https://octaviana.fr/s/octaviana/item/177362,,"U.F.R Arts : Guide des études d'arts plastiques : 2ème cycle, 3ème cycle, CAPES, agrégation","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0993,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0993,,
https://octaviana.fr/s/octaviana/item/177361,,"Département d'études slaves","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0992,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0992,,
https://octaviana.fr/s/octaviana/item/177360,,"Département des études arabes","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0991,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0991,,
https://octaviana.fr/s/octaviana/item/177359,,"Littérature française, 1er et 2ème cycle : 1er semestre","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0990,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0990,,
https://octaviana.fr/s/octaviana/item/177358,,"Département de géographie","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0989,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0989,,
https://octaviana.fr/s/octaviana/item/177357,,"U.F.R 8 communication, animation, psychanalyse, formation, éducation, didactique (CAPEFED) : licence et maîtrise","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0988,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0988,,
https://octaviana.fr/s/octaviana/item/177356,,"Département d'études des pays de langue portugaise","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0987,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0987,,
https://octaviana.fr/s/octaviana/item/177355,,"Département de sociologie : enseignement de 3ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0986,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0986,,
https://octaviana.fr/s/octaviana/item/177354,,"Département de sociologie : 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0985,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0985,,
https://octaviana.fr/s/octaviana/item/177353,,"UFR Pouvoir administration économique et sociale (P.A.E) : 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1994-1995,"Primary Source Document",application/pdf,FVNP0984,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0984,,
